time,position_0,position_1,position_2,position_3,position_4
1716.2721,1.0,0.0,0.0,0.0,0.0
1716.2721,1.0,0.0,0.0,0.0,0.0
1719.4713,1.0,0.0,0.0,0.0,0.0
1719.4713,1.0,0.0,0.0,0.0,0.0
1719.4713,1.0,0.0,0.0,0.0,0.0
1719.4713,1.0,0.0,0.0,0.0,0.0
1719.4713,1.0,0.0,0.0,0.0,0.0
1719.4713,1.0,0.0,0.0,0.0,0.0
1722.6663,1.0,0.0,0.0,0.0,0.0
1722.6663,1.0,0.0,0.0,0.0,0.0
1722.6663,1.0,0.0,0.0,0.0,0.0
1722.6663,1.0,0.0,0.0,0.0,0.0
1722.6663,1.0,0.0,0.0,0.0,0.0
1722.6663,1.0,0.0,0.0,0.0,0.0
1722.6663,1.0,0.0,0.0,0.0,0.0
1722.6663,1.0,0.0,0.0,0.0,0.0
1722.6663,1.0,0.0,0.0,0.0,0.0
1722.6663,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0
1722.6663,0.8947368421052632,0.10526315789473684,0.0,0.0,0.0
1722.6663,0.9,0.1,0.0,0.0,0.0
1722.6663,0.9047619047619048,0.09523809523809523,0.0,0.0,0.0
1722.6663,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
1722.6663,0.9130434782608695,0.08695652173913043,0.0,0.0,0.0
1722.6663,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0
1722.6663,0.92,0.08,0.0,0.0,0.0
1725.86,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0
1725.86,0.9259259259259259,0.07407407407407407,0.0,0.0,0.0
1725.86,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0
1725.86,0.9310344827586207,0.06896551724137931,0.0,0.0,0.0
1725.86,0.9333333333333333,0.06666666666666667,0.0,0.0,0.0
1725.86,0.9354838709677419,0.06451612903225806,0.0,0.0,0.0
1725.86,0.9375,0.0625,0.0,0.0,0.0
1725.86,0.9393939393939394,0.06060606060606061,0.0,0.0,0.0
1725.86,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0
1725.86,0.9428571428571428,0.05714285714285714,0.0,0.0,0.0
1725.86,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0
1725.86,0.9459459459459459,0.05405405405405406,0.0,0.0,0.0
1725.86,0.9473684210526315,0.05263157894736842,0.0,0.0,0.0
1725.86,0.9487179487179487,0.05128205128205128,0.0,0.0,0.0
1725.86,0.95,0.05,0.0,0.0,0.0
1725.86,0.9512195121951219,0.04878048780487805,0.0,0.0,0.0
1725.86,0.9523809523809523,0.047619047619047616,0.0,0.0,0.0
1729.0521,0.9534883720930233,0.046511627906976744,0.0,0.0,0.0
1729.0521,0.9545454545454546,0.045454545454545456,0.0,0.0,0.0
1729.0521,0.9555555555555556,0.044444444444444446,0.0,0.0,0.0
1729.0521,0.9565217391304348,0.043478260869565216,0.0,0.0,0.0
1729.0521,0.9574468085106383,0.0425531914893617,0.0,0.0,0.0
1729.0521,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0
1729.0521,0.9591836734693877,0.04081632653061224,0.0,0.0,0.0
1729.0521,0.96,0.04,0.0,0.0,0.0
1729.0521,0.9607843137254902,0.0392156862745098,0.0,0.0,0.0
1729.0521,0.9615384615384616,0.038461538461538464,0.0,0.0,0.0
1729.0521,0.9622641509433962,0.03773584905660377,0.0,0.0,0.0
1729.0521,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0
1729.0521,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
1729.0521,0.9642857142857143,0.03571428571428571,0.0,0.0,0.0
1729.0521,0.9649122807017544,0.03508771929824561,0.0,0.0,0.0
1729.0521,0.9655172413793104,0.034482758620689655,0.0,0.0,0.0
1729.0521,0.9661016949152542,0.03389830508474576,0.0,0.0,0.0
1732.2436,0.9666666666666667,0.03333333333333333,0.0,0.0,0.0
1732.2436,0.9672131147540983,0.03278688524590164,0.0,0.0,0.0
1732.2436,0.967741935483871,0.03225806451612903,0.0,0.0,0.0
1732.2436,0.9682539682539683,0.031746031746031744,0.0,0.0,0.0
1732.2436,0.96875,0.03125,0.0,0.0,0.0
1732.2436,0.9692307692307692,0.03076923076923077,0.0,0.0,0.0
1732.2436,0.9696969696969697,0.030303030303030304,0.0,0.0,0.0
1732.2436,0.9701492537313433,0.029850746268656716,0.0,0.0,0.0
1732.2436,0.9705882352941176,0.029411764705882353,0.0,0.0,0.0
1732.2436,0.9710144927536232,0.028985507246376812,0.0,0.0,0.0
1732.2436,0.9714285714285714,0.02857142857142857,0.0,0.0,0.0
1732.2436,0.971830985915493,0.028169014084507043,0.0,0.0,0.0
1732.2436,0.9722222222222222,0.027777777777777776,0.0,0.0,0.0
1732.2436,0.9726027397260274,0.0273972602739726,0.0,0.0,0.0
1732.2436,0.972972972972973,0.02702702702702703,0.0,0.0,0.0
1732.2436,0.9733333333333334,0.02666666666666667,0.0,0.0,0.0
1732.2436,0.9736842105263158,0.02631578947368421,0.0,0.0,0.0
1735.4364,0.974025974025974,0.025974025974025976,0.0,0.0,0.0
1735.4364,0.9743589743589743,0.02564102564102564,0.0,0.0,0.0
1735.4364,0.9746835443037974,0.02531645569620253,0.0,0.0,0.0
1735.4364,0.975,0.025,0.0,0.0,0.0
1735.4364,0.9753086419753086,0.024691358024691357,0.0,0.0,0.0
1735.4364,0.975609756097561,0.024390243902439025,0.0,0.0,0.0
1738.633,0.9759036144578314,0.024096385542168676,0.0,0.0,0.0
1738.633,0.9761904761904762,0.023809523809523808,0.0,0.0,0.0
1738.633,0.9764705882352941,0.023529411764705882,0.0,0.0,0.0
1738.633,0.9767441860465116,0.023255813953488372,0.0,0.0,0.0
1738.633,0.9770114942528736,0.022988505747126436,0.0,0.0,0.0
1738.633,0.9772727272727273,0.022727272727272728,0.0,0.0,0.0
1738.633,0.9775280898876404,0.02247191011235955,0.0,0.0,0.0
1738.633,0.9777777777777777,0.022222222222222223,0.0,0.0,0.0
1738.633,0.978021978021978,0.02197802197802198,0.0,0.0,0.0
1738.633,0.9782608695652174,0.021739130434782608,0.0,0.0,0.0
1738.633,0.978494623655914,0.021505376344086023,0.0,0.0,0.0
1738.633,0.9787234042553191,0.02127659574468085,0.0,0.0,0.0
1738.633,0.9789473684210527,0.021052631578947368,0.0,0.0,0.0
1738.633,0.9791666666666666,0.020833333333333332,0.0,0.0,0.0
1738.633,0.979381443298969,0.020618556701030927,0.0,0.0,0.0
1741.8254,0.9795918367346939,0.02040816326530612,0.0,0.0,0.0
1741.8254,0.9797979797979798,0.020202020202020204,0.0,0.0,0.0
1741.8254,0.98,0.02,0.0,0.0,0.0
1741.8254,0.9801980198019802,0.019801980198019802,0.0,0.0,0.0
1741.8254,0.9803921568627451,0.0196078431372549,0.0,0.0,0.0
1741.8254,0.9805825242718447,0.019417475728155338,0.0,0.0,0.0
1741.8254,0.9807692307692307,0.019230769230769232,0.0,0.0,0.0
1741.8254,0.9809523809523809,0.01904761904761905,0.0,0.0,0.0
1741.8254,0.9811320754716981,0.018867924528301886,0.0,0.0,0.0
1741.8254,0.9813084112149533,0.018691588785046728,0.0,0.0,0.0
1741.8254,0.9814814814814815,0.018518518518518517,0.0,0.0,0.0
1741.8254,0.981651376146789,0.01834862385321101,0.0,0.0,0.0
1741.8254,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
1741.8254,0.9819819819819819,0.018018018018018018,0.0,0.0,0.0
1741.8254,0.9821428571428571,0.017857142857142856,0.0,0.0,0.0
1741.8254,0.9823008849557522,0.017699115044247787,0.0,0.0,0.0
1741.8254,0.9824561403508771,0.017543859649122806,0.0,0.0,0.0
1745.0194,0.9826086956521739,0.017391304347826087,0.0,0.0,0.0
1745.0194,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0
1745.0194,0.9829059829059829,0.017094017094017096,0.0,0.0,0.0
1745.0194,0.9830508474576272,0.01694915254237288,0.0,0.0,0.0
1745.0194,0.9831932773109243,0.01680672268907563,0.0,0.0,0.0
1745.0194,0.9833333333333333,0.016666666666666666,0.0,0.0,0.0
1745.0194,0.9834710743801653,0.01652892561983471,0.0,0.0,0.0
1745.0194,0.9836065573770492,0.01639344262295082,0.0,0.0,0.0
1745.0194,0.983739837398374,0.016260162601626018,0.0,0.0,0.0
1745.0194,0.9838709677419355,0.016129032258064516,0.0,0.0,0.0
1745.0194,0.984,0.016,0.0,0.0,0.0
1745.0194,0.9841269841269841,0.015873015873015872,0.0,0.0,0.0
1745.0194,0.984251968503937,0.015748031496062992,0.0,0.0,0.0
1745.0194,0.984375,0.015625,0.0,0.0,0.0
1745.0194,0.9844961240310077,0.015503875968992248,0.0,0.0,0.0
1745.0194,0.9846153846153847,0.015384615384615385,0.0,0.0,0.0
1745.0194,0.9847328244274809,0.015267175572519083,0.0,0.0,0.0
1748.2157,0.9848484848484849,0.015151515151515152,0.0,0.0,0.0
1748.2157,0.9849624060150376,0.015037593984962405,0.0,0.0,0.0
1748.2157,0.9850746268656716,0.014925373134328358,0.0,0.0,0.0
1748.2157,0.9851851851851852,0.014814814814814815,0.0,0.0,0.0
1751.4165,0.9852941176470589,0.014705882352941176,0.0,0.0,0.0
1751.4165,0.9854014598540146,0.014598540145985401,0.0,0.0,0.0
1751.4165,0.9855072463768116,0.014492753623188406,0.0,0.0,0.0
1751.4165,0.9856115107913669,0.014388489208633094,0.0,0.0,0.0
1751.4165,0.9857142857142858,0.014285714285714285,0.0,0.0,0.0
1751.4165,0.9858156028368794,0.014184397163120567,0.0,0.0,0.0
1751.4165,0.9859154929577465,0.014084507042253521,0.0,0.0,0.0
1751.4165,0.986013986013986,0.013986013986013986,0.0,0.0,0.0
1751.4165,0.9861111111111112,0.013888888888888888,0.0,0.0,0.0
1757.8103,0.9862068965517241,0.013793103448275862,0.0,0.0,0.0
1757.8103,0.9863013698630136,0.0136986301369863,0.0,0.0,0.0
1757.8103,0.9863945578231292,0.013605442176870748,0.0,0.0,0.0
1757.8103,0.9864864864864865,0.013513513513513514,0.0,0.0,0.0
1757.8103,0.9865771812080537,0.013422818791946308,0.0,0.0,0.0
1761.0092,0.9866666666666667,0.013333333333333334,0.0,0.0,0.0
1761.0092,0.9867549668874173,0.013245033112582781,0.0,0.0,0.0
1761.0092,0.9868421052631579,0.013157894736842105,0.0,0.0,0.0
1761.0092,0.9869281045751634,0.013071895424836602,0.0,0.0,0.0
1761.0092,0.987012987012987,0.012987012987012988,0.0,0.0,0.0
1761.0092,0.9870967741935484,0.012903225806451613,0.0,0.0,0.0
1764.2048,0.9871794871794872,0.01282051282051282,0.0,0.0,0.0
1764.2048,0.9872611464968153,0.012738853503184714,0.0,0.0,0.0
1764.2048,0.9873417721518988,0.012658227848101266,0.0,0.0,0.0
1764.2048,0.9874213836477987,0.012578616352201259,0.0,0.0,0.0
1764.2048,0.9875,0.0125,0.0,0.0,0.0
1767.404,0.9875776397515528,0.012422360248447204,0.0,0.0,0.0
1780.0553,0.9876543209876543,0.012345679012345678,0.0,0.0,0.0
1780.0553,0.9877300613496932,0.012269938650306749,0.0,0.0,0.0
1780.0553,0.9878048780487805,0.012195121951219513,0.0,0.0,0.0
1783.2535,0.9878787878787879,0.012121212121212121,0.0,0.0,0.0
1783.2535,0.9879518072289156,0.012048192771084338,0.0,0.0,0.0
1783.2535,0.9880239520958084,0.011976047904191617,0.0,0.0,0.0
1783.2535,0.9880952380952381,0.011904761904761904,0.0,0.0,0.0
1783.2535,0.9881656804733728,0.011834319526627219,0.0,0.0,0.0
1783.2535,0.9882352941176471,0.011764705882352941,0.0,0.0,0.0
1783.2535,0.9883040935672515,0.011695906432748537,0.0,0.0,0.0
1783.2535,0.9883720930232558,0.011627906976744186,0.0,0.0,0.0
1783.2535,0.9884393063583815,0.011560693641618497,0.0,0.0,0.0
1783.2535,0.9885057471264368,0.011494252873563218,0.0,0.0,0.0
1783.2535,0.9885714285714285,0.011428571428571429,0.0,0.0,0.0
1783.2535,0.9886363636363636,0.011363636363636364,0.0,0.0,0.0
1783.2535,0.9887005649717514,0.011299435028248588,0.0,0.0,0.0
1783.2535,0.9887640449438202,0.011235955056179775,0.0,0.0,0.0
1783.2535,0.9888268156424581,0.0111731843575419,0.0,0.0,0.0
1783.2535,0.9888888888888889,0.011111111111111112,0.0,0.0,0.0
1783.2535,0.988950276243094,0.011049723756906077,0.0,0.0,0.0
1789.6442,0.989010989010989,0.01098901098901099,0.0,0.0,0.0
1789.6442,0.9890710382513661,0.01092896174863388,0.0,0.0,0.0
1789.6442,0.9891304347826086,0.010869565217391304,0.0,0.0,0.0
1789.6442,0.9891891891891892,0.010810810810810811,0.0,0.0,0.0
1789.6442,0.989247311827957,0.010752688172043012,0.0,0.0,0.0
1789.6442,0.9893048128342246,0.0106951871657754,0.0,0.0,0.0
1789.6442,0.9893617021276596,0.010638297872340425,0.0,0.0,0.0
1789.6442,0.9894179894179894,0.010582010582010581,0.0,0.0,0.0
1789.6442,0.9894736842105263,0.010526315789473684,0.0,0.0,0.0
1789.6442,0.9895287958115183,0.010471204188481676,0.0,0.0,0.0
1789.6442,0.9895833333333334,0.010416666666666666,0.0,0.0,0.0
1789.6442,0.9896373056994818,0.010362694300518135,0.0,0.0,0.0
1789.6442,0.9896907216494846,0.010309278350515464,0.0,0.0,0.0
1789.6442,0.9897435897435898,0.010256410256410256,0.0,0.0,0.0
1789.6442,0.9897959183673469,0.01020408163265306,0.0,0.0,0.0
1789.6442,0.9898477157360406,0.01015228426395939,0.0,0.0,0.0
1792.8366,0.98989898989899,0.010101010101010102,0.0,0.0,0.0
1792.8366,0.9899497487437185,0.010050251256281407,0.0,0.0,0.0
1792.8366,0.99,0.01,0.0,0.0,0.0
1792.8366,0.9900497512437811,0.009950248756218905,0.0,0.0,0.0
1792.8366,0.9900990099009901,0.009900990099009901,0.0,0.0,0.0
1792.8366,0.9901477832512315,0.009852216748768473,0.0,0.0,0.0
1792.8366,0.9901960784313726,0.00980392156862745,0.0,0.0,0.0
1792.8366,0.9902439024390244,0.00975609756097561,0.0,0.0,0.0
1792.8366,0.9902912621359223,0.009708737864077669,0.0,0.0,0.0
1792.8366,0.9903381642512077,0.00966183574879227,0.0,0.0,0.0
1792.8366,0.9903846153846154,0.009615384615384616,0.0,0.0,0.0
1792.8366,0.9904306220095693,0.009569377990430622,0.0,0.0,0.0
1792.8366,0.9904761904761905,0.009523809523809525,0.0,0.0,0.0
1792.8366,0.990521327014218,0.009478672985781991,0.0,0.0,0.0
1792.8366,0.9905660377358491,0.009433962264150943,0.0,0.0,0.0
1792.8366,0.9906103286384976,0.009389671361502348,0.0,0.0,0.0
1796.0329,0.9906542056074766,0.009345794392523364,0.0,0.0,0.0
1796.0329,0.9906976744186047,0.009302325581395349,0.0,0.0,0.0
1796.0329,0.9907407407407407,0.009259259259259259,0.0,0.0,0.0
1796.0329,0.9907834101382489,0.009216589861751152,0.0,0.0,0.0
1796.0329,0.9908256880733946,0.009174311926605505,0.0,0.0,0.0
1796.0329,0.9908675799086758,0.0091324200913242,0.0,0.0,0.0
1796.0329,0.990909090909091,0.00909090909090909,0.0,0.0,0.0
1796.0329,0.9909502262443439,0.00904977375565611,0.0,0.0,0.0
1796.0329,0.990990990990991,0.009009009009009009,0.0,0.0,0.0
1796.0329,0.9910313901345291,0.008968609865470852,0.0,0.0,0.0
1845.1452,0.9866071428571429,0.013392857142857142,0.0,0.0,0.0
1845.1452,0.9822222222222222,0.017777777777777778,0.0,0.0,0.0
1845.1452,0.9778761061946902,0.022123893805309734,0.0,0.0,0.0
1845.1452,0.973568281938326,0.02643171806167401,0.0,0.0,0.0
1845.1452,0.9692982456140351,0.03070175438596491,0.0,0.0,0.0
1845.1452,0.9650655021834061,0.034934497816593885,0.0,0.0,0.0
1845.1452,0.9652173913043478,0.034782608695652174,0.0,0.0,0.0
1845.1452,0.961038961038961,0.03896103896103896,0.0,0.0,0.0
1845.1452,0.9612068965517241,0.03879310344827586,0.0,0.0,0.0
1845.1452,0.9613733905579399,0.03862660944206009,0.0,0.0,0.0
1845.1452,0.9615384615384616,0.038461538461538464,0.0,0.0,0.0
1845.1452,0.9617021276595744,0.03829787234042553,0.0,0.0,0.0
1845.1452,0.961864406779661,0.038135593220338986,0.0,0.0,0.0
1845.1452,0.9620253164556962,0.0379746835443038,0.0,0.0,0.0
1845.1452,0.9621848739495799,0.037815126050420166,0.0,0.0,0.0
1845.1452,0.9623430962343096,0.03765690376569038,0.0,0.0,0.0
1845.1452,0.9625,0.0375,0.0,0.0,0.0
1851.5298,0.9585062240663901,0.03734439834024896,0.0,0.0,0.004149377593360996
1851.5298,0.9545454545454546,0.0371900826446281,0.0,0.0,0.008264462809917356
1851.5298,0.9506172839506173,0.037037037037037035,0.0,0.0,0.012345679012345678
1851.5298,0.9467213114754098,0.036885245901639344,0.0,0.0,0.01639344262295082
1851.5298,0.9428571428571428,0.036734693877551024,0.0,0.0,0.02040816326530612
1851.5298,0.943089430894309,0.036585365853658534,0.0,0.0,0.02032520325203252
1851.5298,0.9433198380566802,0.03643724696356275,0.0,0.0,0.020242914979757085
1851.5298,0.9435483870967742,0.036290322580645164,0.0,0.0,0.020161290322580645
1851.5298,0.9437751004016064,0.03614457831325301,0.0,0.0,0.020080321285140562
1851.5298,0.944,0.036,0.0,0.0,0.02
1851.5298,0.9442231075697212,0.035856573705179286,0.0,0.0,0.0199203187250996
1851.5298,0.9444444444444444,0.03571428571428571,0.0,0.0,0.01984126984126984
1851.5298,0.9446640316205533,0.03557312252964427,0.0,0.0,0.019762845849802372
1851.5298,0.9448818897637795,0.03543307086614173,0.0,0.0,0.01968503937007874
1854.727,0.9450980392156862,0.03529411764705882,0.0,0.0,0.0196078431372549
1854.727,0.9453125,0.03515625,0.0,0.0,0.01953125
1854.727,0.9455252918287937,0.03501945525291829,0.0,0.0,0.019455252918287938
1854.727,0.9457364341085271,0.03488372093023256,0.0,0.0,0.01937984496124031
1854.727,0.9459459459459459,0.03474903474903475,0.0,0.0,0.019305019305019305
1854.727,0.9461538461538461,0.03461538461538462,0.0,0.0,0.019230769230769232
1854.727,0.946360153256705,0.034482758620689655,0.0,0.0,0.019157088122605363
1854.727,0.9465648854961832,0.03435114503816794,0.0,0.0,0.019083969465648856
1854.727,0.9467680608365019,0.034220532319391636,0.0,0.0,0.019011406844106463
1854.727,0.946969696969697,0.03409090909090909,0.0,0.0,0.01893939393939394
1854.727,0.9471698113207547,0.033962264150943396,0.0,0.0,0.018867924528301886
1854.727,0.9473684210526315,0.03383458646616541,0.0,0.0,0.018796992481203006
1854.727,0.947565543071161,0.033707865168539325,0.0,0.0,0.018726591760299626
1854.727,0.9477611940298507,0.033582089552238806,0.0,0.0,0.018656716417910446
1854.727,0.9479553903345725,0.03345724907063197,0.0,0.0,0.01858736059479554
1854.727,0.9481481481481482,0.03333333333333333,0.0,0.0,0.018518518518518517
1857.921,0.948339483394834,0.033210332103321034,0.0,0.0,0.01845018450184502
1857.921,0.9485294117647058,0.03308823529411765,0.0,0.0,0.01838235294117647
1857.921,0.9487179487179487,0.03296703296703297,0.0,0.0,0.018315018315018316
1857.921,0.948905109489051,0.032846715328467155,0.0,0.0,0.01824817518248175
1857.921,0.9490909090909091,0.03272727272727273,0.0,0.0,0.01818181818181818
1857.921,0.9492753623188406,0.03260869565217391,0.0,0.0,0.018115942028985508
1857.921,0.9494584837545126,0.032490974729241874,0.0,0.0,0.018050541516245487
1857.921,0.9496402877697842,0.03237410071942446,0.0,0.0,0.017985611510791366
1857.921,0.9498207885304659,0.03225806451612903,0.0,0.0,0.017921146953405017
1861.1196,0.95,0.03214285714285714,0.0,0.0,0.017857142857142856
1861.1196,0.9501779359430605,0.03202846975088968,0.0,0.0,0.017793594306049824
1864.3168,0.950354609929078,0.031914893617021274,0.0,0.0,0.01773049645390071
1864.3168,0.950530035335689,0.03180212014134275,0.0,0.0,0.0176678445229682
1864.3168,0.9507042253521126,0.03169014084507042,0.0,0.0,0.017605633802816902
1864.3168,0.9508771929824561,0.031578947368421054,0.0,0.0,0.017543859649122806
1864.3168,0.951048951048951,0.03146853146853147,0.0,0.0,0.017482517482517484
1864.3168,0.9512195121951219,0.0313588850174216,0.0,0.0,0.017421602787456445
1864.3168,0.9513888888888888,0.03125,0.0,0.0,0.017361111111111112
1867.5128,0.9515570934256056,0.031141868512110725,0.0,0.0,0.01730103806228374
1867.5128,0.9517241379310345,0.03103448275862069,0.0,0.0,0.017241379310344827
1867.5128,0.9518900343642611,0.030927835051546393,0.0,0.0,0.01718213058419244
1867.5128,0.952054794520548,0.030821917808219176,0.0,0.0,0.017123287671232876
1867.5128,0.9522184300341296,0.030716723549488054,0.0,0.0,0.017064846416382253
1867.5128,0.9523809523809523,0.030612244897959183,0.0,0.0,0.017006802721088437
1867.5128,0.9525423728813559,0.030508474576271188,0.0,0.0,0.01694915254237288
1867.5128,0.9527027027027027,0.030405405405405407,0.0,0.0,0.016891891891891893
1870.7078,0.9528619528619529,0.030303030303030304,0.0,0.0,0.016835016835016835
1870.7078,0.9530201342281879,0.030201342281879196,0.0,0.0,0.016778523489932886
1870.7078,0.9531772575250836,0.030100334448160536,0.0,0.0,0.016722408026755852
1870.7078,0.9533333333333334,0.03,0.0,0.0,0.016666666666666666
1870.7078,0.9534883720930233,0.029900332225913623,0.0,0.0,0.016611295681063124
1870.7078,0.9536423841059603,0.029801324503311258,0.0,0.0,0.016556291390728478
1870.7078,0.9537953795379538,0.0297029702970297,0.0,0.0,0.0165016501650165
1870.7078,0.9539473684210527,0.029605263157894735,0.0,0.0,0.01644736842105263
1870.7078,0.9540983606557377,0.029508196721311476,0.0,0.0,0.01639344262295082
1870.7078,0.954248366013072,0.029411764705882353,0.0,0.0,0.016339869281045753
1870.7078,0.9543973941368078,0.029315960912052116,0.0,0.0,0.016286644951140065
1870.7078,0.9545454545454546,0.02922077922077922,0.0,0.0,0.016233766233766232
1870.7078,0.9546925566343042,0.02912621359223301,0.0,0.0,0.016181229773462782
1870.7078,0.9548387096774194,0.02903225806451613,0.0,0.0,0.016129032258064516
1870.7078,0.954983922829582,0.028938906752411574,0.0,0.0,0.01607717041800643
1870.7078,0.9551282051282052,0.028846153846153848,0.0,0.0,0.016025641025641024
1870.7078,0.9552715654952076,0.02875399361022364,0.0,0.0,0.01597444089456869
1870.7078,0.9554140127388535,0.028662420382165606,0.0,0.0,0.01592356687898089
1917.978,0.9555555555555556,0.02857142857142857,0.0,0.0,0.015873015873015872
1917.978,0.9556962025316456,0.028481012658227847,0.0,0.0,0.015822784810126583
1917.978,0.9558359621451105,0.028391167192429023,0.0,0.0,0.015772870662460567
1917.978,0.9559748427672956,0.02830188679245283,0.0,0.0,0.015723270440251572
